id,route_id,direction_id,stop_id,order
4287,62,1,WH198,22
5638,88,0,WH198,2
7335,161,0,WH198,17
7450,161,1,WH198,57
7465,162,0,WH198,2
7547,164,0,WH198,2
7628,165,0,WH198,2
7759,167,1,WH198,2
7776,168,0,WH198,2
9957,264,0,WH198,22
11197,301,0,WH198,64
11237,301,1,WH198,20
11470,303,0,WH198,39
11511,303,1,WH198,21
13352,661,0,WH198,2
4077,61,0,WH199,37
4146,61,1,WH199,20
4238,62,0,WH199,33
4285,62,1,WH199,20
5819,88,1,WH199,91
7333,161,0,WH199,15
7448,161,1,WH199,55
7544,162,1,WH199,38
7625,164,1,WH199,41
7688,165,1,WH199,18
7756,167,0,WH199,15
7922,168,1,WH199,72
9955,264,0,WH199,20
9965,264,1,WH199,4
11195,301,0,WH199,62
11235,301,1,WH199,18
11468,303,0,WH199,37
11509,303,1,WH199,19
13426,661,1,WH199,37
4354,63,0,WH220,34
4477,64,0,WH220,20
4419,63,1,WH230,31
4531,64,1,WH230,28
4355,63,0,WH240,35
4478,64,0,WH240,21
4418,63,1,WH250,30
4530,64,1,WH250,27
4356,63,0,WH260,36
4479,64,0,WH260,22
4417,63,1,WH270,29
4529,64,1,WH270,26
4423,63,1,WH310,35
4528,64,1,WH310,25
10077,266,0,WH310,21
13294,660,0,WH310,20
13685,674,0,WH310,21
4420,63,1,WH315,32
4532,64,1,WH315,29
4353,63,0,WH317,33
4476,64,0,WH317,19
4421,63,1,WH318,33
4533,64,1,WH318,30
4352,63,0,WH319,32
4475,64,0,WH319,18
4351,63,0,WH320,31
4474,64,0,WH320,17
10091,266,1,WH320,6
13329,660,1,WH320,16
13722,674,1,WH320,17
4424,63,1,WH330,36
4534,64,1,WH330,31
10078,266,0,WH330,22
13295,660,0,WH330,21
13686,674,0,WH330,22
4350,63,0,WH340,30
4473,64,0,WH340,16
10090,266,1,WH340,5
13328,660,1,WH340,15
13721,674,1,WH340,16
4349,63,0,WH345,29
4472,64,0,WH345,15
10089,266,1,WH345,4
13327,660,1,WH345,14
13720,674,1,WH345,15
4425,63,1,WH349,37
4535,64,1,WH349,32
10079,266,0,WH349,23
13296,660,0,WH349,22
13687,674,0,WH349,23
4426,63,1,WH350,38
4536,64,1,WH350,33
10080,266,0,WH350,24
13297,660,0,WH350,23
13688,674,0,WH350,24
4427,63,1,WH355,39
4537,64,1,WH355,34
10081,266,0,WH355,25
13298,660,0,WH355,24
13689,674,0,WH355,25
4348,63,0,WH360,28
4471,64,0,WH360,14
7697,166,0,WH360,8
13326,660,1,WH360,13
13719,674,1,WH360,14
10185,268,0,WH364,6
7904,168,1,WH366,54
13408,661,1,WH366,19
13703,674,0,WH366,39
13705,674,0,WH367,41
13706,674,1,WH367,1
10245,268,1,WH368,29
4428,63,1,WH370,40
4538,64,1,WH370,35
7734,166,1,WH370,20
13299,660,0,WH370,25
13690,674,0,WH370,26
7795,168,0,WH371,21
13371,661,0,WH371,21
13708,674,1,WH371,3
7905,168,1,WH372,55
10244,268,1,WH372,28
13409,661,1,WH372,20
13704,674,0,WH372,40
7794,168,0,WH374,20
10186,268,0,WH374,7
13370,661,0,WH374,20
13707,674,1,WH374,2
4347,63,0,WH380,27
4470,64,0,WH380,13
7696,166,0,WH380,7
13325,660,1,WH380,12
13718,674,1,WH380,13
4429,63,1,WH390,41
4539,64,1,WH390,36
7735,166,1,WH390,21
13300,660,0,WH390,26
13691,674,0,WH390,27
4346,63,0,WH400,26
4469,64,0,WH400,12
7695,166,0,WH400,6
13324,660,1,WH400,11
13717,674,1,WH400,12
4430,63,1,WH410,42
4540,64,1,WH410,37
7736,166,1,WH410,22
13301,660,0,WH410,27
13692,674,0,WH410,28
4345,63,0,WH420,25
4468,64,0,WH420,11
7694,166,0,WH420,5
7893,168,1,WH420,43
13323,660,1,WH420,10
13397,661,1,WH420,8
4431,63,1,WH430,43
4541,64,1,WH430,38
7737,166,1,WH430,23
7804,168,0,WH430,30
13302,660,0,WH430,28
13380,661,0,WH430,30
4344,63,0,WH440,24
4467,64,0,WH440,10
7463,161,1,WH440,70
7693,166,0,WH440,4
7892,168,1,WH440,42
10027,265,1,WH440,6
13322,660,1,WH440,9
13396,661,1,WH440,7
7319,161,0,WH444,1
7924,168,1,WH444,74
4432,63,1,WH450,44
4542,64,1,WH450,39
7320,161,0,WH450,2
7738,166,1,WH450,24
7805,168,0,WH450,31
13303,660,0,WH450,29
13381,661,0,WH450,31
4343,63,0,WH460,23
4466,64,0,WH460,9
7462,161,1,WH460,69
7692,166,0,WH460,3
7891,168,1,WH460,41
10026,265,1,WH460,5
13321,660,1,WH460,8
13395,661,1,WH460,6
4433,63,1,WH470,45
4543,64,1,WH470,40
7321,161,0,WH470,3
7739,166,1,WH470,25
7806,168,0,WH470,32
13304,660,0,WH470,30
13382,661,0,WH470,32
9987,265,0,WH480,1
10028,265,1,WH480,7
9988,265,0,WH490,2
10029,265,1,WH490,8
9989,265,0,WH500,3
10030,265,1,WH500,9
9991,265,0,WH506,5
10032,265,1,WH506,11
9990,265,0,WH510,4
10031,265,1,WH510,10
9992,265,0,WH520,6
10033,265,1,WH520,12
7894,168,1,WH530,44
13398,661,1,WH530,9
13693,674,0,WH530,29
7802,168,0,WH531,28
13378,661,0,WH531,28
13715,674,1,WH531,10
7895,168,1,WH535,45
13399,661,1,WH535,10
13694,674,0,WH535,30
7896,168,1,WH540,46
13400,661,1,WH540,11
13695,674,0,WH540,31
7800,168,0,WH546,26
13376,661,0,WH546,26
13713,674,1,WH546,8
7897,168,1,WH547,47
10004,265,0,WH547,18
10045,265,1,WH547,24
13401,661,1,WH547,12
13696,674,0,WH547,32
7898,168,1,WH548,48
10005,265,0,WH548,19
10046,265,1,WH548,25
13402,661,1,WH548,13
13697,674,0,WH548,33
7801,168,0,WH551,27
13377,661,0,WH551,27
13714,674,1,WH551,9
10003,265,0,WH565,17
10044,265,1,WH565,23
10002,265,0,WH575,16
10043,265,1,WH575,22
10001,265,0,WH585,15
10042,265,1,WH585,21
10000,265,0,WH595,14
10041,265,1,WH595,20
9999,265,0,WH605,13
10040,265,1,WH605,19
9998,265,0,WH615,12
10039,265,1,WH615,18
7803,168,0,WH616,29
13379,661,0,WH616,29
13716,674,1,WH616,11
9997,265,0,WH625,11
10038,265,1,WH625,17
9996,265,0,WH635,10
10037,265,1,WH635,16
9995,265,0,WH645,9
10036,265,1,WH645,15
9994,265,0,WH655,8
10035,265,1,WH655,14
9993,265,0,WH665,7
10034,265,1,WH665,13
4274,62,1,WH702,9
7322,161,0,WH702,4
7614,164,1,WH702,30
10221,268,1,WH702,5
4251,62,0,WH707,46
7461,161,1,WH707,68
7558,164,0,WH707,13
10014,265,0,WH707,28
10055,265,1,WH707,34
10209,268,0,WH707,30
4275,62,1,WH710,10
7323,161,0,WH710,5
7615,164,1,WH710,31
10222,268,1,WH710,6
4250,62,0,WH715,45
7460,161,1,WH715,67
7557,164,0,WH715,12
10013,265,0,WH715,27
10054,265,1,WH715,33
10208,268,0,WH715,29
4276,62,1,WH720,11
7324,161,0,WH720,6
7616,164,1,WH720,32
10223,268,1,WH720,7
4249,62,0,WH725,44
7459,161,1,WH725,66
7556,164,0,WH725,11
10012,265,0,WH725,26
10053,265,1,WH725,32
10207,268,0,WH725,28
4277,62,1,WH730,12
7325,161,0,WH730,7
7617,164,1,WH730,33
10224,268,1,WH730,8
4278,62,1,WH732,13
7326,161,0,WH732,8
7618,164,1,WH732,34
10225,268,1,WH732,9
4248,62,0,WH735,43
7458,161,1,WH735,65
7555,164,0,WH735,10
10011,265,0,WH735,25
10052,265,1,WH735,31
10206,268,0,WH735,27
7789,168,0,WH744,15
10246,268,1,WH744,30
13365,661,0,WH744,15
7910,168,1,WH746,60
10184,268,0,WH746,5
13414,661,1,WH746,25
7790,168,0,WH748,16
10247,268,1,WH748,31
13366,661,0,WH748,16
7909,168,1,WH750,59
10183,268,0,WH750,4
13413,661,1,WH750,24
7791,168,0,WH752,17
10248,268,1,WH752,32
13367,661,0,WH752,17
7908,168,1,WH754,58
10182,268,0,WH754,3
13412,661,1,WH754,23
7792,168,0,WH756,18
10249,268,1,WH756,33
13368,661,0,WH756,18
7907,168,1,WH758,57
10181,268,0,WH758,2
13411,661,1,WH758,22
7906,168,1,WH769,56
10180,268,0,WH769,1
13410,661,1,WH769,21
7793,168,0,WH770,19
10250,268,1,WH770,34
13369,661,0,WH770,19
10010,265,0,WH805,24
10051,265,1,WH805,30
10009,265,0,WH825,23
10050,265,1,WH825,29
10008,265,0,WH835,22
10049,265,1,WH835,28
7899,168,1,WH850,49
10006,265,0,WH850,20
10047,265,1,WH850,26
10192,268,0,WH850,13
13403,661,1,WH850,14
13698,674,0,WH850,34
10240,268,1,WH851,24
10191,268,0,WH852,12
10239,268,1,WH853,23
10190,268,0,WH854,11
7799,168,0,WH855,25
10238,268,1,WH855,22
13375,661,0,WH855,25
13712,674,1,WH855,7
7900,168,1,WH860,50
10193,268,0,WH860,14
13404,661,1,WH860,15
13699,674,0,WH860,35
10007,265,0,WH862,21
10048,265,1,WH862,27
7901,168,1,WH864,51
10194,268,0,WH864,15
13405,661,1,WH864,16
13700,674,0,WH864,36
7798,168,0,WH866,24
10237,268,1,WH866,21
13374,661,0,WH866,24
13711,674,1,WH866,6
7902,168,1,WH868,52
10195,268,0,WH868,16
13406,661,1,WH868,17
13701,674,0,WH868,37
7797,168,0,WH870,23
10236,268,1,WH870,20
13373,661,0,WH870,23
13710,674,1,WH870,5
7903,168,1,WH871,53
10196,268,0,WH871,17
13407,661,1,WH871,18
13702,674,0,WH871,38
7796,168,0,WH872,22
10235,268,1,WH872,19
13372,661,0,WH872,22
13709,674,1,WH872,4
10234,268,1,WH873,18
10197,268,0,WH874,18
10233,268,1,WH875,17
10198,268,0,WH876,19
7633,165,0,WH884,7
7781,168,0,WH884,7
9971,264,1,WH884,10
10232,268,1,WH884,16
13357,661,0,WH884,7
7685,165,1,WH885,15
7919,168,1,WH885,69
9952,264,0,WH885,17
10200,268,0,WH885,21
13423,661,1,WH885,34
7684,165,1,WH886,14
7918,168,1,WH886,68
9951,264,0,WH886,16
10199,268,0,WH886,20
13422,661,1,WH886,33
7632,165,0,WH887,6
7780,168,0,WH887,6
9970,264,1,WH887,9
10231,268,1,WH887,15
13356,661,0,WH887,6
7631,165,0,WH888,5
7779,168,0,WH888,5
9969,264,1,WH888,8
10230,268,1,WH888,14
13355,661,0,WH888,5
4245,62,0,WH889,40
7455,161,1,WH889,62
7552,164,0,WH889,7
10203,268,0,WH889,24
4280,62,1,WH890,15
7328,161,0,WH890,10
7620,164,1,WH890,36
10227,268,1,WH890,11
4281,62,1,WH891,16
7329,161,0,WH891,11
7621,164,1,WH891,37
10228,268,1,WH891,12
4244,62,0,WH892,39
7454,161,1,WH892,61
7551,164,0,WH892,6
10202,268,0,WH892,23
4246,62,0,WH893,41
7456,161,1,WH893,63
7553,164,0,WH893,8
10204,268,0,WH893,25
4247,62,0,WH894,42
7457,161,1,WH894,64
7554,164,0,WH894,9
10205,268,0,WH894,26
4279,62,1,WH895,14
7327,161,0,WH895,9
7619,164,1,WH895,35
10226,268,1,WH895,10
4282,62,1,WH897,17
7330,161,0,WH897,12
7622,164,1,WH897,38
10229,268,1,WH897,13
4243,62,0,WH898,38
7453,161,1,WH898,60
7550,164,0,WH898,5
10201,268,0,WH898,22
5820,88,1,WH920,92
7449,161,1,WH920,56
7545,162,1,WH920,39
7626,164,1,WH920,42
7689,165,1,WH920,19
7923,168,1,WH920,73
4147,61,1,WH930,21
4286,62,1,WH930,21
7464,162,0,WH930,1
11236,301,1,WH930,19
11510,303,1,WH930,20
4078,61,0,WH940,38
4239,62,0,WH940,34
5637,88,0,WH940,1
7334,161,0,WH940,16
7546,164,0,WH940,1
7757,167,0,WH940,16
7758,167,1,WH940,1
7775,168,0,WH940,1
9956,264,0,WH940,21
11196,301,0,WH940,63
11469,303,0,WH940,38
7627,165,0,WH950,1
9966,264,1,WH950,5
13351,661,0,WH950,1
13427,661,1,WH950,38
4273,62,1,WH970,8
4342,63,0,WH970,22
4465,64,0,WH970,8
7613,164,1,WH970,29
7691,166,0,WH970,2
7890,168,1,WH970,40
10025,265,1,WH970,4
10220,268,1,WH970,4
13320,660,1,WH970,7
13394,661,1,WH970,5
4252,62,0,WH980,47
4434,63,1,WH980,46
4544,64,1,WH980,41
7559,164,0,WH980,14
7740,166,1,WH980,26
7807,168,0,WH980,33
10015,265,0,WH980,29
10056,265,1,WH980,35
10210,268,0,WH980,31
13305,660,0,WH980,31
13383,661,0,WH980,33
7561,164,0,WI010,16
7809,168,0,WI010,35
9663,257,1,WI010,5
7605,164,1,WI015,21
7888,168,1,WI015,38
9647,257,0,WI015,33
7562,164,0,WI020,17
7810,168,0,WI020,36
7563,164,0,WI040,18
7811,168,0,WI040,37
7604,164,1,WI060,20
7887,168,1,WI060,37
9646,257,0,WI060,32
7340,161,0,WI076,22
7443,161,1,WI077,50
7339,161,0,WI078,21
4139,61,1,WI080,13
10148,267,1,WI080,5
11228,301,1,WI080,11
11502,303,1,WI080,12
4087,61,0,WI090,47
10137,267,0,WI090,27
11205,301,0,WI090,72
11478,303,0,WI090,47
4086,61,0,WI110,46
10136,267,0,WI110,26
11204,301,0,WI110,71
11477,303,0,WI110,46
4140,61,1,WI120,14
10149,267,1,WI120,6
11229,301,1,WI120,12
11503,303,1,WI120,13
4085,61,0,WI130,45
10135,267,0,WI130,25
11203,301,0,WI130,70
11476,303,0,WI130,45
4141,61,1,WI140,15
10150,267,1,WI140,7
11230,301,1,WI140,13
11504,303,1,WI140,14
4084,61,0,WI150,44
10134,267,0,WI150,24
11202,301,0,WI150,69
11475,303,0,WI150,44
4142,61,1,WI160,16
10151,267,1,WI160,8
11231,301,1,WI160,14
11505,303,1,WI160,15
4083,61,0,WI170,43
10133,267,0,WI170,23
11201,301,0,WI170,68
11474,303,0,WI170,43
4143,61,1,WI180,17
10152,267,1,WI180,9
11232,301,1,WI180,15
11506,303,1,WI180,16
4289,62,1,WI185,24
5640,88,0,WI185,4
7467,162,0,WI185,4
7761,167,1,WI185,4
4290,62,1,WI186,25
5641,88,0,WI186,5
7468,162,0,WI186,5
7762,167,1,WI186,5
4291,62,1,WI187,26
5642,88,0,WI187,6
7469,162,0,WI187,6
7763,167,1,WI187,6
4292,62,1,WI188,27
5643,88,0,WI188,7
7470,162,0,WI188,7
7764,167,1,WI188,7
4293,62,1,WI189,28
7471,162,0,WI189,8
4082,61,0,WI190,42
10132,267,0,WI190,22
11200,301,0,WI190,67
11473,303,0,WI190,42
4081,61,0,WI195,41
10131,267,0,WI195,21
11199,301,0,WI195,66
11472,303,0,WI195,41
4235,62,0,WI196,30
5816,88,1,WI196,88
7541,162,1,WI196,35
7753,167,0,WI196,12
4234,62,0,WI197,29
5815,88,1,WI197,87
7540,162,1,WI197,34
7752,167,0,WI197,11
4233,62,0,WI198,28
5814,88,1,WI198,86
7539,162,1,WI198,33
7751,167,0,WI198,10
4232,62,0,WI199,27
5813,88,1,WI199,85
7538,162,1,WI199,32
7750,167,0,WI199,9
4075,61,0,WI229,35
4144,61,1,WI229,18
4236,62,0,WI229,31
5817,88,1,WI229,89
7446,161,1,WI229,53
7542,162,1,WI229,36
7754,167,0,WI229,13
11193,301,0,WI229,60
11233,301,1,WI229,16
11466,303,0,WI229,35
11507,303,1,WI229,17
4076,61,0,WI230,36
4145,61,1,WI230,19
4237,62,0,WI230,32
5818,88,1,WI230,90
7447,161,1,WI230,54
7543,162,1,WI230,37
7755,167,0,WI230,14
11194,301,0,WI230,61
11234,301,1,WI230,17
11467,303,0,WI230,36
11508,303,1,WI230,18
4080,61,0,WI235,40
4149,61,1,WI235,23
4288,62,1,WI235,23
5639,88,0,WI235,3
7336,161,0,WI235,18
7466,162,0,WI235,3
7760,167,1,WI235,3
11198,301,0,WI235,65
11238,301,1,WI235,21
11471,303,0,WI235,40
11512,303,1,WI235,22
4157,61,1,WI285,31
5809,88,1,WI285,81
11246,301,1,WI285,29
11520,303,1,WI285,30
5796,88,1,WI350,68
13503,665,1,WI350,24
13900,681,1,WI350,17
5661,88,0,WI360,25
13458,665,0,WI360,31
13871,681,0,WI360,49
5797,88,1,WI370,69
13504,665,1,WI370,25
13901,681,1,WI370,18
5660,88,0,WI380,24
13457,665,0,WI380,30
13870,681,0,WI380,48
5798,88,1,WI395,70
13505,665,1,WI395,26
13902,681,1,WI395,19
5659,88,0,WI405,23
13456,665,0,WI405,29
13869,681,0,WI405,47
5799,88,1,WI415,71
13506,665,1,WI415,27
13903,681,1,WI415,20
5658,88,0,WI425,22
13455,665,0,WI425,28
13868,681,0,WI425,46
5800,88,1,WI430,72
13507,665,1,WI430,28
13904,681,1,WI430,21
5657,88,0,WI435,21
13454,665,0,WI435,27
13867,681,0,WI435,45
5801,88,1,WI450,73
13508,665,1,WI450,29
13905,681,1,WI450,22
5656,88,0,WI460,20
13453,665,0,WI460,26
13866,681,0,WI460,44
5804,88,1,WI475,76
7437,161,1,WI475,44
5653,88,0,WI482,17
7345,161,0,WI482,27
5805,88,1,WI485,77
5652,88,0,WI490,16
5806,88,1,WI495,78
5651,88,0,WI500,15
5807,88,1,WI505,79
5808,88,1,WI507,80
5650,88,0,WI510,14
4156,61,1,WI531,30
10164,267,1,WI531,21
11245,301,1,WI531,28
11519,303,1,WI531,29
4070,61,0,WI540,30
10122,267,0,WI540,12
11188,301,0,WI540,55
11461,303,0,WI540,30
4155,61,1,WI550,29
10163,267,1,WI550,20
11244,301,1,WI550,27
11518,303,1,WI550,28
4154,61,1,WI555,28
10162,267,1,WI555,19
11243,301,1,WI555,26
11517,303,1,WI555,27
4071,61,0,WI560,31
11189,301,0,WI560,56
11462,303,0,WI560,31
4072,61,0,WI565,32
11190,301,0,WI565,57
11463,303,0,WI565,32
4073,61,0,WI580,33
7444,161,1,WI580,51
11191,301,0,WI580,58
11464,303,0,WI580,33
4153,61,1,WI585,27
11242,301,1,WI585,25
11516,303,1,WI585,26
4152,61,1,WI590,26
11241,301,1,WI590,24
11515,303,1,WI590,25
4074,61,0,WI600,34
7445,161,1,WI600,52
11192,301,0,WI600,59
11465,303,0,WI600,34
10154,267,1,WI602,11
4150,61,1,WI603,24
7337,161,0,WI603,19
10153,267,1,WI603,10
11239,301,1,WI603,22
11513,303,1,WI603,23
10130,267,0,WI604,20
4151,61,1,WI605,25
7338,161,0,WI605,20
11240,301,1,WI605,23
11514,303,1,WI605,24
10155,267,1,WI655,12
10129,267,0,WI670,19
10156,267,1,WI680,13
10157,267,1,WI700,14
10128,267,0,WI710,18
10158,267,1,WI720,15
10127,267,0,WI730,17
10159,267,1,WI740,16
10126,267,0,WI750,16
10160,267,1,WI760,17
10125,267,0,WI770,15
10161,267,1,WI780,18
10124,267,0,WI790,14
10123,267,0,WI795,13
5812,88,1,WI801,84
7749,167,0,WI801,8
5811,88,1,WI803,83
7748,167,0,WI803,7
5810,88,1,WI806,82
7747,167,0,WI806,6
5646,88,0,WI807,10
7767,167,1,WI807,10
5645,88,0,WI809,9
7766,167,1,WI809,9
5644,88,0,WI811,8
7765,167,1,WI811,8
7341,161,0,WI815,23
7442,161,1,WI820,49
7342,161,0,WI827,24
7441,161,1,WI832,48
7343,161,0,WI835,25
7440,161,1,WI837,47
9643,257,0,WI845,29
9667,257,1,WI848,9
9666,257,1,WI850,8
9644,257,0,WI855,30
9645,257,0,WI865,31
7603,164,1,WI867,19
7886,168,1,WI867,36
9665,257,1,WI870,7
9664,257,1,WI880,6
7439,161,1,WI885,46
9642,257,0,WI885,28
7344,161,0,WI890,26
9668,257,1,WI890,10
7438,161,1,WI894,45
9641,257,0,WI894,27
4088,61,0,WI900,48
4253,62,0,WI900,48
4435,63,1,WI900,47
4545,64,1,WI900,42
9648,257,0,WI900,34
10016,265,0,WI900,30
10138,267,0,WI900,28
10211,268,0,WI900,32
11206,301,0,WI900,73
11479,303,0,WI900,48
13306,660,0,WI900,32
13384,661,0,WI900,34
4089,61,0,WI920,49
4254,62,0,WI920,49
4436,63,1,WI920,48
4546,64,1,WI920,43
9649,257,0,WI920,35
10017,265,0,WI920,31
10139,267,0,WI920,29
10212,268,0,WI920,33
11207,301,0,WI920,74
11480,303,0,WI920,49
13307,660,0,WI920,33
13385,661,0,WI920,35
4138,61,1,WI930,12
7560,164,0,WI930,15
7741,166,1,WI930,27
7808,168,0,WI930,34
9662,257,1,WI930,4
10147,267,1,WI930,4
11227,301,1,WI930,10
11501,303,1,WI930,11
4388,63,0,WI940,68
7606,164,1,WI940,22
7690,166,0,WI940,1
7889,168,1,WI940,39
5654,88,0,WJ010,18
5802,88,1,WJ010,74
7346,161,0,WJ010,28
7564,164,0,WJ010,19
7812,168,0,WJ010,38
13509,665,1,WJ010,30
13906,681,1,WJ010,23
7601,164,1,WJ025,17
7566,164,0,WJ030,21
7814,168,0,WJ030,40
9672,257,1,WJ030,14
13511,665,1,WJ030,32
7567,164,0,WJ041,22
7815,168,0,WJ041,41
9673,257,1,WJ041,15
13512,665,1,WJ041,33
7600,164,1,WJ050,16
7873,168,1,WJ050,23
9638,257,0,WJ050,24
13451,665,0,WJ050,24
7746,167,0,WJ070,5
7768,167,1,WJ075,11
4068,61,0,WJ100,28
5647,88,0,WJ100,11
11185,301,0,WJ100,52
11458,303,0,WJ100,27
4069,61,0,WJ110,29
5648,88,0,WJ110,12
11186,301,0,WJ110,53
11459,303,0,WJ110,28
5649,88,0,WJ120,13
11187,301,0,WJ120,54
11460,303,0,WJ120,29
7363,161,0,WJ170,45
7831,168,0,WJ170,57
10179,267,1,WJ170,36
13922,681,1,WJ170,39
7425,161,1,WJ190,32
7874,168,1,WJ190,24
10111,267,0,WJ190,1
13854,681,0,WJ190,32
7362,161,0,WJ200,44
7830,168,0,WJ200,56
10178,267,1,WJ200,35
13921,681,1,WJ200,38
7361,161,0,WJ210,43
7829,168,0,WJ210,55
10177,267,1,WJ210,34
13920,681,1,WJ210,37
7426,161,1,WJ230,33
7875,168,1,WJ230,25
10112,267,0,WJ230,2
13855,681,0,WJ230,33
7427,161,1,WJ290,34
7876,168,1,WJ290,26
10113,267,0,WJ290,3
13856,681,0,WJ290,34
7360,161,0,WJ295,42
7828,168,0,WJ295,54
10176,267,1,WJ295,33
13919,681,1,WJ295,36
7428,161,1,WJ300,35
7877,168,1,WJ300,27
10114,267,0,WJ300,4
13857,681,0,WJ300,35
7359,161,0,WJ310,41
7827,168,0,WJ310,53
10175,267,1,WJ310,32
13918,681,1,WJ310,35
7429,161,1,WJ320,36
7878,168,1,WJ320,28
10115,267,0,WJ320,5
13858,681,0,WJ320,36
7358,161,0,WJ330,40
7826,168,0,WJ330,52
10174,267,1,WJ330,31
13917,681,1,WJ330,34
7357,161,0,WJ340,39
7825,168,0,WJ340,51
10173,267,1,WJ340,30
13916,681,1,WJ340,33
7430,161,1,WJ350,37
7879,168,1,WJ350,29
10116,267,0,WJ350,6
13859,681,0,WJ350,37
7356,161,0,WJ360,38
7824,168,0,WJ360,50
10172,267,1,WJ360,29
13915,681,1,WJ360,32
7431,161,1,WJ372,38
7880,168,1,WJ372,30
10117,267,0,WJ372,7
13860,681,0,WJ372,38
7354,161,0,WJ375,36
7822,168,0,WJ375,48
10170,267,1,WJ375,27
13913,681,1,WJ375,30
7355,161,0,WJ390,37
7823,168,0,WJ390,49
10171,267,1,WJ390,28
13914,681,1,WJ390,31
10165,267,1,WJ490,22
10121,267,0,WJ495,11
10166,267,1,WJ506,23
7351,161,0,WJ510,33
7819,168,0,WJ510,45
10167,267,1,WJ510,24
13910,681,1,WJ510,27
7434,161,1,WJ511,41
7883,168,1,WJ511,33
10120,267,0,WJ511,10
13863,681,0,WJ511,41
7352,161,0,WJ515,34
7820,168,0,WJ515,46
10168,267,1,WJ515,25
13911,681,1,WJ515,28
7353,161,0,WJ520,35
7821,168,0,WJ520,47
10169,267,1,WJ520,26
13912,681,1,WJ520,29
7432,161,1,WJ521,39
7881,168,1,WJ521,31
10118,267,0,WJ521,8
13861,681,0,WJ521,39
7433,161,1,WJ535,40
7882,168,1,WJ535,32
10119,267,0,WJ535,9
13862,681,0,WJ535,40
7350,161,0,WJ630,32
7818,168,0,WJ630,44
7349,161,0,WJ650,31
7817,168,0,WJ650,43
13909,681,1,WJ650,26
7435,161,1,WJ660,42
7884,168,1,WJ660,34
13864,681,0,WJ660,42
7348,161,0,WJ670,30
7816,168,0,WJ670,42
9639,257,0,WJ670,25
13908,681,1,WJ670,25
9671,257,1,WJ765,13
9670,257,1,WJ770,12
9640,257,0,WJ771,26
9669,257,1,WJ790,11
5655,88,0,WJ820,19
7347,161,0,WJ820,29
7565,164,0,WJ820,20
7813,168,0,WJ820,39
13510,665,1,WJ820,31
13907,681,1,WJ820,24
5803,88,1,WJ830,75
7436,161,1,WJ830,43
7602,164,1,WJ830,18
7885,168,1,WJ830,35
13452,665,0,WJ830,25
13865,681,0,WJ830,43
9535,252,1,WK001,20
9594,256,1,WK001,13
9549,256,0,WK010,4
7421,161,1,WK013,28
7595,164,1,WK013,11
13850,681,0,WK013,28
9611,256,1,WK015,30
7367,161,0,WK018,49
7571,164,0,WK018,26
13926,681,1,WK018,43
9550,256,0,WK020,5
7420,161,1,WK024,27
7594,164,1,WK024,10
13849,681,0,WK024,27
9551,256,0,WK030,6
9610,256,1,WK035,29
9552,256,0,WK040,7
9609,256,1,WK045,28
7855,168,1,WK056,5
7834,168,0,WK105,60
9676,257,1,WK105,18
13515,665,1,WK105,36
7868,168,1,WK110,18
9608,256,1,WK110,27
9633,257,0,WK110,19
13446,665,0,WK110,19
7835,168,0,WK115,61
9553,256,0,WK115,8
9677,257,1,WK115,19
13516,665,1,WK115,37
9632,257,0,WK205,18
7382,161,0,WK210,64
7395,161,1,WK210,2
9679,257,1,WK210,21
13824,681,0,WK210,2
13940,681,1,WK210,57
9631,257,0,WK215,17
7599,164,1,WK230,15
7872,168,1,WK230,22
9637,257,0,WK230,23
13450,665,0,WK230,23
9656,257,0,WK232,42
7364,161,0,WK235,46
7568,164,0,WK235,23
7832,168,0,WK235,58
9674,257,1,WK235,16
13513,665,1,WK235,34
13923,681,1,WK235,40
9657,257,0,WK240,43
9658,257,0,WK250,44
7365,161,0,WK270,47
7569,164,0,WK270,24
7833,168,0,WK270,59
9675,257,1,WK270,17
13514,665,1,WK270,35
13924,681,1,WK270,41
7424,161,1,WK273,31
7598,164,1,WK273,14
7871,168,1,WK273,21
9636,257,0,WK273,22
13449,665,0,WK273,22
13853,681,0,WK273,31
7423,161,1,WK275,30
7597,164,1,WK275,13
7870,168,1,WK275,20
9635,257,0,WK275,21
13448,665,0,WK275,21
13852,681,0,WK275,30
7422,161,1,WK277,29
7596,164,1,WK277,12
7869,168,1,WK277,19
9634,257,0,WK277,20
13447,665,0,WK277,20
13851,681,0,WK277,29
7366,161,0,WK280,48
7570,164,0,WK280,25
13925,681,1,WK280,42
7383,161,0,WK300,65
7396,161,1,WK300,3
9680,257,1,WK300,22
13825,681,0,WK300,3
13941,681,1,WK300,58
9630,257,0,WK305,16
7384,161,0,WK310,66
7397,161,1,WK310,4
9681,257,1,WK310,23
13826,681,0,WK310,4
13942,681,1,WK310,59
9629,257,0,WK315,15
7393,161,0,WK318,75
7406,161,1,WK318,13
13835,681,0,WK318,13
13951,681,1,WK318,68
7385,161,0,WK320,67
7398,161,1,WK320,5
9682,257,1,WK320,24
13827,681,0,WK320,5
13943,681,1,WK320,60
9628,257,0,WK325,14
7386,161,0,WK330,68
7399,161,1,WK330,6
9683,257,1,WK330,25
13828,681,0,WK330,6
13944,681,1,WK330,61
9627,257,0,WK332,13
7387,161,0,WK340,69
7400,161,1,WK340,7
9684,257,1,WK340,26
